Time,Tweets,All_hashtags,Place
2020-06-30 08:08:45,"b""COVAXIN is India\xe2\x80\x99s 'first' indigenous COVID-19 vaccine, developed by Hyderabad-based Bharat Biotech in collaboration with ICMR and NIV #coronavirus #COVIDVACCINE #worldhealthorganisation https://t.co/fk85TXHiF2""","['coronavirus', 'COVIDVACCINE', 'worldhealthorganisation']",
2020-06-30 08:04:32,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/RmL3sWxfhU https://t.co/BFZyEUl8sv""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 08:04:13,"b""TRIAL\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 India-based Bharat Biotech announced that it has successfully developed Covaxin, India's first vaccine candidate for Covid-19 in collaboration with Indian Council of Medical Research(ICMR) and National Institute of Virology #COVAXIN #ChineseVirus #COVID19 #BharatBiotech https://t.co/x60wtHi3sr""","['COVAXIN', 'ChineseVirus', 'COVID19', 'BharatBiotech']",
2020-06-30 08:01:29,"b'Indian vaccine manufacturer Bharat Biotech has announced obtaining approvals of Drug Controller General\xc2\xa0of India to initiate clinical trials for\xc2\xa0vaccine of Covid-19.  It is developed in collaboration with\xc2\xa0National Institute of Virology, ICMR. First Bharatiya vaccine for Corona.'",[],
2020-06-30 07:58:59,"b""India's first Covid-19 vaccine developed by Bharat Biotech &amp; ICMR okayed for human trials #COVID #COVID19India""","['COVID', 'COVID19India']",
2020-06-30 07:57:17,"b'Indian vaccine manufacturer Bharat Biotech has announced obtaining approvals of Drug Controller General\xc2\xa0of India to initiate clinical trials for\xc2\xa0vaccine of Covid-19.  It is developed in collaboration with\xc2\xa0National Institute of Virology, ICMR. First Bharatiya vaccine for Corona.'",[],
2020-06-30 07:55:59,"b""Good news \xf0\x9f\x98\x83 COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/GZwwthqBtx""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 07:52:49,"b'Indian vaccine manufacturer Bharat Biotech has announced obtaining approvals of Drug Controller General\xc2\xa0of India to initiate clinical trials for\xc2\xa0vaccine of Covid-19.  It is developed in collaboration with\xc2\xa0National Institute of Virology, ICMR. First Bharatiya vaccine for Corona.'",[],
2020-06-30 07:50:54,b'FIRST: Bharat Biotech Covid-19 vaccine COVAXIN gets DCGI nod for human trials @BharatBiotech #bharatbiotech #bharatbiotechnews #dcgi #covaxin #icmr #nationalinstituteofvirology #coronavirus #covid-19 https://t.co/DhL6mzxRoV',"['bharatbiotech', 'bharatbiotechnews', 'dcgi', 'covaxin', 'icmr', 'nationalinstituteofvirology', 'coronavirus', 'covid']",
2020-06-30 07:49:06,"b'As per ICMR guidelines, all pregnant women above 37 weeks must be tested for Covid 19 especially for those with symptoms of Coronavirus and if they come from containment zone, before delivery #KarnatakaFightsCorona #coronavirus https://t.co/6Yr9yC4etg'","['KarnatakaFightsCorona', 'coronavirus']",
2020-06-30 07:48:05,"b'COVID-19 Update India June 30, 2020  Deaths - 16,893 | Active cases - 215,125 | Cured - 334,821 Tested samples till 29 June - 86,08,654  Source - MoHFW and ICMR  #covid19 #IndiaFightsCorona #India https://t.co/bmqMCQ9jml'","['covid19', 'IndiaFightsCorona', 'India']",
2020-06-30 07:47:05,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/O3sp7uRHHz""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']","Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='4171b3606efc06af', url='https://api.twitter.com/1.1/geo/id/4171b3606efc06af.json', place_type='admin', name='Andhra Pradesh', full_name='Andhra Pradesh, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[76.76081, 12.622344], [84.768782, 12.622344], [84.768782, 19.165472], [76.76081, 19.165472]]]), attributes={})"
2020-06-30 07:43:18,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by @BharatBiotech successfully enters human trials.   @ICMRDELHI   @DBTIndia  #BharatBiotech  #COVAXIN  #covid19  #Collaboration  #Indiafightscorona  #makeinindia  #ICMR  #coronavirusvaccine https://t.co/3jG2YlP0YA""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 07:39:33,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  @ICMRDELHI    @DBTIndia   @icmr_niv  #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/FhM1lP9sop""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 07:12:59,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by @BharatBiotech successfully enters human trials.  @ICMRDELHI @DBTIndia @icmr_niv #BharatBiotech #COVAXIN #covid19 #Indiafightscorona #coronavirusvaccine #StayStrong https://t.co/PH52tAetV1""","['BharatBiotech', 'COVAXIN', 'covid19', 'Indiafightscorona', 'coronavirusvaccine', 'StayStrong']",
2020-06-30 06:52:08,"b'India has finally developed its first indigenous COVID-19 vaccine named COAXING. A Hyderabad-based company called Bharat Biotech has achieved this success in collaboration with the Indian Council of Medical Research (ICMR) and National Institute of Virology, Pune. https://t.co/l4ydFH2oy9'",[],
2020-06-30 06:45:28,b'@Alphha9 @4kochuse Current Market https://t.co/F8CJ1rTN9b',[],
2020-06-30 06:38:35,"b'The country\xe2\x80\x99s \xe2\x80\x98first\xe2\x80\x99 indigenous COVID-19 vaccine COVAXIN, developed by city-based Bharat Biotech in collaboration with ICMR #COVAXIN https://t.co/NRUc5RwUWW'",['COVAXIN'],
2020-06-30 06:35:48,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by @BharatBiotech successfully enters human trials.  @ICMRDELHI @DBTIndia @icmr_niv #BharatBiotech #COVAXIN #covid19 #Indiafightscorona #coronavirusvaccine https://t.co/EbVxCG346u""","['BharatBiotech', 'COVAXIN', 'covid19', 'Indiafightscorona', 'coronavirusvaccine']",
2020-06-30 06:33:38,b'This was developed by Bharat Biotech and was developed in collaboration with the Indian Council of Medical Research (ICMR) and the National Institute of Virology (NIV). #COVAXIN #BharatBiotech #COVID19  https://t.co/e7KO6uYBzP',"['COVAXIN', 'BharatBiotech', 'COVID19']",
2020-06-30 06:33:14,"b""COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Trials  #Corona #ICMRFIGHTSCOVID19 #ICMR""","['Corona', 'ICMRFIGHTSCOVID19', 'ICMR']",
2020-06-30 06:29:33,"b'Drug Controller General of India gives approval for human clinical trials of #COVAXIN, 1st potential #Covid_19 Vaccine developed in India. The potential vaccine has been developed by Hyderabad-based BharatBiotech, in association with ICMR (Source AIR) https://t.co/UuBOkskBGA'","['COVAXIN', 'Covid_19']",
2020-06-30 06:22:58,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by @BharatBiotech successfully enters human trials.  @ICMRDELHI @DBTIndia @icmr_niv #BharatBiotech #COVAXIN #covid19 #Indiafightscorona #coronavirusvaccine https://t.co/JUvYFYKpeL""","['BharatBiotech', 'COVAXIN', 'covid19', 'Indiafightscorona', 'coronavirusvaccine']",
2020-06-30 06:20:32,"b'Fighting Stigma :  India reports over 18500 COVID-19 cases, 418 deaths in 24 hours: Indian Council of Medical Research (ICMR) said today that the total number of coronavirus samples tested till Monday was 86,08,654 out of which 2,\xc2\xa0... https://t.co/jwLsxEhGMJ'",[],
2020-06-30 06:19:17,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by @BharatBiotech successfully enters human trials.  @ICMRDELHI @DBTIndia @icmr_niv #BharatBiotech #COVAXIN #covid19 #Indiafightscorona #coronavirusvaccine https://t.co/G7ulZwzJvH""","['BharatBiotech', 'COVAXIN', 'covid19', 'Indiafightscorona', 'coronavirusvaccine']",
2020-06-30 06:17:51,"b'Drug Controller General of India has given the approval for human clinical trials of #COVAXIN, 1st potential #Covid_19 Vaccine developed in India. The potential vaccine has been made by Hyderabad-based Bharat Biotech, in association with ICMR. https://t.co/bAGNmPH2Sl'","['COVAXIN', 'Covid_19']",
2020-06-30 06:17:15,"b'#Medical - An #Indian #COVID19 #vaccine Covaxine made by Bharat Biotech is set to enter human trials - It is developed in collaboration with the National Institute of Virology, IndianCouncil of Medical Research (ICMR).  https://t.co/yLICoqrR40'","['Medical', 'Indian', 'COVID19', 'vaccine']",
2020-06-30 06:13:16,"b'\xe2\x80\xa2ICMR tests nearly 84 lakh samples for Covid-19, positive cases over 5.4 lakh https://t.co/Z7npbaqgG7'",[],
2020-06-30 06:13:14,b'Biggest Assignment and Challenge came at the end of his career and he did his best. Best of Luck for the remaining innings #ICMR #ICMRFIGHTSCOVID19 #Covid_19 #CoronavirusIndia https://t.co/Ma6whkn6Bj',"['ICMR', 'ICMRFIGHTSCOVID19', 'Covid_19', 'CoronavirusIndia']",
2020-06-30 06:12:38,"b'ICMR tests nearly 84 lakh samples for Covid-19, positive cases over 5.4\xc2\xa0lakh https://t.co/qSABmfAYqt'",[],
2020-06-30 06:09:31,"b'@DrRPNishank @byadavbjp ICMR which is also conducted by NTA has been postpined due to covid 19 emergency.  We demand equality, when every exam is getting postponed then why are Neet and jee aspirants being mentally disturbed \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa #PostponeneetJee  #HealthOverNEETjee  #WakeupHRDpostponeNEETjee  ...'","['PostponeneetJee', 'HealthOverNEETjee', 'WakeupHRDpostponeNEETjee']",
2020-06-30 06:09:05,"b'@DrRPNishank @narendramodi @AmitShah @PMOIndia @HMOIndia @HRDMinistry @mygovindia @transformIndia @PIB_India @MIB_India @DDNewslive ICMR which is also conducted by NTA has been postpined due to covid 19 emergency.  We demand equality, when every exam is getting postponed then why are Neet and jee aspirants being mentally disturbed \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa #PostponeneetJee  #HealthOverNEETjee  #WakeupHRDpostponeNEETjee'","['PostponeneetJee', 'HealthOverNEETjee', 'WakeupHRDpostponeNEETjee']",
2020-06-30 06:08:49,"b'@DrRPNishank @HRDMinistry @SanjayDhotreMP @narendramodi @AmitShah @PMOIndia @HMOIndia @mygovindia @transformIndia @PIB_India @MIB_India @DDNewslive ICMR which is also conducted by NTA has been postpined due to covid 19 emergency.  We demand equality, when every exam is getting postponed then why are Neet and jee aspirants being mentally disturbed \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa #PostponeneetJee  #HealthOverNEETjee  #WakeupHRDpostponeNEETjee'","['PostponeneetJee', 'HealthOverNEETjee', 'WakeupHRDpostponeNEETjee']",
2020-06-30 06:08:39,"b'@DrRPNishank @PMOIndia @HMOIndia @PIB_India @MIB_India @mygovindia @DDNewslive ICMR which is also conducted by NTA has been postpined due to covid 19 emergency.  We demand equality, when every exam is getting postponed then why are Neet and jee aspirants being mentally disturbed \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa #PostponeneetJee  #HealthOverNEETjee  #WakeupHRDpostponeNEETjee'","['PostponeneetJee', 'HealthOverNEETjee', 'WakeupHRDpostponeNEETjee']",
2020-06-30 06:07:57,"b'@DrRPNishank @iitmadras @SanjayDhotreMP ICMR which is also conducted by NTA has been postpined due to covid 19 emergency.  We demand equality, when every exam is getting postponed then why are Neet and jee aspirants being mentally disturbed \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa #PostponeneetJee  #HealthOverNEETjee  #WakeupHRDpostponeNEETjee'","['PostponeneetJee', 'HealthOverNEETjee', 'WakeupHRDpostponeNEETjee']",
2020-06-30 06:07:55,"b'Karnataka High Court premises get sanitised, amid the ongoing #CoronavirusPandemic scare in #Bengaluru.  Follow our live blog for more updates: https://t.co/Mj3w6sIT7J https://t.co/iyzawg7gt5'","['CoronavirusPandemic', 'Bengaluru']",
2020-06-30 06:04:28,"b'Covaxin, Bharat Biotech\xe2\x80\x99s COVID-19 vaccine has been approved for human trials.   #COVID  #ICMR #vaccine'","['COVID', 'ICMR', 'vaccine']",
2020-06-30 05:58:01,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by @BharatBiotech successfully enters human trials.  Hope, everything turns under control soon \xf0\x9f\x99\x8f  @ICMRDELHI @DBTIndia @icmr_niv #BharatBiotech #COVAXIN #covid19 #Indiafightscorona #coronavirusvaccine https://t.co/PqS6KbxEfB""","['BharatBiotech', 'COVAXIN', 'covid19', 'Indiafightscorona', 'coronavirusvaccine']",
2020-06-30 05:56:53,"b'Another step closer.. Human trials are gonna start in July according to the reports.. Best wishes @ICMRDELHI @BharatBiotech and @icmr_niv.. I hope everything works out well, and vaccine enters the market phase soon!! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc #COVAXIN #COVID19India #vaccine #Covid_19 https://t.co/xnyDQBtact'","['COVAXIN', 'COVID19India', 'vaccine', 'Covid_19']",
2020-06-30 05:55:01,"b'Another step closer.. Human trials are gonna start in July according to the reports.. Best wishes @ICMRDELHI @BharatBiotech and @icmr_niv.. I hope everything works out well, and vaccine enters the market phase soon!! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc #COVAXIN #COVID19India #vaccine #Covid_19 https://t.co/9kNxjid5Op'","['COVAXIN', 'COVID19India', 'vaccine', 'Covid_19']",
2020-06-30 05:44:08,"b""Finally, the country's 'first' indigenous Covid-19 vaccine COVAXIN, developed by city-based Bharat Biotech in collaboration with ICMR and NIV, has got the nod for human clinical trials from the Drug Controller General of India""",[],
2020-06-30 05:37:27,"b'\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 ""\xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa1 - 19"" \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\xb5\xe0\xa5\x88\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\xa8 ""#COVAXIN"" \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\x9c\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa5\x80... India\xe2\x80\x99s first COVID-19 vaccine candidate COVAXIN gets DCGI approval.Developed by Bharat Biotech, in collaboration with the Indian Council of Medical Research (ICMR) and the National Institute of Virology https://t.co/Ipnla2KQEn'",['COVAXIN'],
2020-06-30 05:37:02,"b""#BIG_BREAKING: After successfully testing animals, Union Health Min approves clinical human trails for #India's first #COVID19 vaccine-#Covaxin. Vaccine being co-developed by @BharatBiotech &amp; @icmr_niv. #Telangana CM #KCR said #Covid_19 vaccine will come from #Hyderabad by August https://t.co/gnBjpRPTGL""","['BIG_BREAKING', 'India', 'COVID19', 'Covaxin', 'Telangana', 'KCR', 'Covid_19', 'Hyderabad']",
2020-06-30 05:34:59,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  @ICMRDELHI    @DBTIndia   @icmr_niv  #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/b1WpTu9KGa""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 05:28:36,"b'BIO-BREAKING: Raising big hopes, #COVAXIN, India\xe2\x80\x99s first #vaccine candidate against #COVID19, developed by @BharatBiotech in PPP with @icmr_niv has got approval from @CDSCO_INDIA_INF to conduct Phase I &amp; 2 human trials.  More: https://t.co/tsxBpdM4st via @BioVoiceNews @ICMRDELHI'","['COVAXIN', 'vaccine', 'COVID19']",
2020-06-30 05:25:55,"b""#India's 'first' indigenous COVID-19 vaccine #COVAXIN, developed by  #BharatBiotech in collaboration with #ICMR and #NIV, has got approval for human clinical trials.  https://t.co/PGwDLmQE16""","['India', 'COVAXIN', 'BharatBiotech', 'ICMR', 'NIV']",
2020-06-30 05:22:19,b'Happy to say that the #Covid_19 vaccine is in under testing process.  My Gratitude to Bharat Biotech &amp; Vaccine Team. #BharatBiotech #Modiji #ICMR #COVID #Covid_19 #COVID19India https://t.co/No689rdNSf',"['Covid_19', 'BharatBiotech', 'Modiji', 'ICMR', 'COVID', 'Covid_19', 'COVID19India']",
2020-06-30 05:17:16,"b'The total number of samples tested up to 29 June is 86,08,654 of which 2,10,292 samples were tested yesterday: Indian Council of Medical Research (ICMR) #Covid_19 #COVID19 #coronavirus #TV9News https://t.co/qhTTKilBVf'","['Covid_19', 'COVID19', 'coronavirus', 'TV9News']",
2020-06-30 05:11:58,"b'#COVAXIN , 1st India Made Indigenous #SARSCoV2 caused #Covid_19 vaccine developed by @BharatBiotech enters human trails in coordination with @ICMRDELHI @icmr-niv https://t.co/s09cQCMZkM'","['COVAXIN', 'SARSCoV2', 'Covid_19']",
2020-06-30 05:11:23,"b'ICMR advocates equine antiserum (Antibodies from horse serum) for vaccine against COVID-19: My views at @Kalingatv \xf0\x9f\x98\x87\xf0\x9f\x99\x8f  @soumyajitt,@mrunalkanti @igpsr,@SP_BERHAMPUR @sp_ganjam,@Ganjam_Admin @bmcbbsr,@BrahmapurCorp @sdmbam,@DRDAGanjam,@AIRBERHAMPUR  https://t.co/53pUUcc9aJ'",[],"Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='022589ff1f8fd173', url='https://api.twitter.com/1.1/geo/id/022589ff1f8fd173.json', place_type='city', name='Brahmapur', full_name='Brahmapur, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[84.35093, 18.983882], [84.916407, 18.983882], [84.916407, 19.429849], [84.35093, 19.429849]]]), attributes={})"
2020-06-30 05:04:32,b'@thewire_in-This is totally absurd and witch-hunting! Why is traditional medicines and supplement medicine under ICMR/government purview in India. There is nothing like this in US orWest-people buy these sort of medicines over the counter! @yogrishiramdev- https://t.co/nZ4UGFbaxM',[],
2020-06-30 05:02:36,"b'Developed by Bharat Biotech, in association with ICMR, COVAXIN is an inactivated vaccine, created from a strain of the infectious SARS-CoV-2 virus, that has shown promise in preclinical studies, demonstrating extensive safety and effective immune responses https://t.co/ZAr8TAdpri'",[],
2020-06-30 04:55:27,"b""Bharat Biotech develop's India's first Covid-19 vaccine candidate with ICMR-NIV, gets DCGI nod for human trials | India News - Times of India https://t.co/w4FzNjocwR""",[],
2020-06-30 04:46:10,"b'@vij2474 @REIyer4 @chitrapadhi @URRao10 @_blunty @GujjuMafia @OppressedHindu @Kuldeep_rawat47 @VarshaThacker @Treasure1725 @colkt @gogrk2 @8Y8ZQ @brahmavidvariya @SiddharthGGosw4 @Swamy39 @Amitkrishnan4 @naveen_42_ @c400_t @PahariPiyali @Shawshanko @gaurish50757835 @ravi_enigma @iamviryavaan @i_amdinesh @ravicha47372787 @StayHumanIndia @SwamyBhakt @Raju19683 @sethia_b @AkalawadiMahesh @PrafulpB @NavinS27 @sn_ojha @nviswam @SpeedBarrier @Bhaskarg77G @NATRAJSHETTY @vishalnautamlal @gprasad28 @Jai_Baburajya @vijay2474 @vijayvaani @Lutyensmafia @VDalal1074 @ragusmg @Vijaysubbu1 @Divya0094 \xe2\x80\x98No model has forecast #COVID19 spread correctly\xe2\x80\x99 - ICMR Chief, Dr Balram Bhargava  \xe2\x9c\xb3\xef\xb8\x8fPredictions are not in line with real-time data, says ICMR, as #COVID19 cases surge.. \xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f  https://t.co/AVYLv0s7YR'","['COVID19', 'COVID19']",
2020-06-30 04:43:19,"b""India's first COVID-19 vaccine candidate, was developed in association with ICMR #ChinaVirus https://t.co/4rbdqiVuwi""",['ChinaVirus'],
2020-06-30 04:42:02,b'@BharatBiotech @ICMRDELHI @DBTIndia @icmr_niv All the best and hoping this will succeed and wins against covid-19  \xf0\x9f\x91\x8d',[],
2020-06-30 04:33:20,"b""#COVAXIN The country's 'first' indigenous COVID-19 vaccine #COVAXIN, developed by city-based Bharat Biotech in collaboration with ICMR and NIV, has got the nod for human clinical trials from the Drug Controller General of India.""","['COVAXIN', 'COVAXIN']",
2020-06-30 04:31:25,"b'India\'s first COVID-19 vaccine candidate ""COVAXIN"" approved for human trails. The vaccine is developed with the ICMR and the National Institute of Virology. Some good news to here in morning. #COVIDVACCINE #TuesdayMorning #GoodMorningIndia #ProudIndian'","['COVIDVACCINE', 'TuesdayMorning', 'GoodMorningIndia', 'ProudIndian']",
2020-06-30 04:30:54,"b'""No model has forecast covid spread correctly"" Mathematical modelling can create confusion and panic among citizens. We should rather focus on dynamic data-based decision-making, wherein the emphasis is on charting actions against real-time data. https://t.co/2H4I9IDSsV'",[],
2020-06-30 04:29:25,b'Covid-19  Delhi  to setup  Plasma  Bank.  Has  been  observed  that  Plasma Therapy  helps  stabilise  respiratory  rate  and can save  Lives.  First  Covid-19  Vaccine  developed  by NIV ICMR  ready for human  clinical  trials  next  month',[],
2020-06-30 04:28:06,"b""India's first COVID-19 vaccine candidate, COVAXIN, has gotten approval for human trials. It has been jointly developed by ICMR (Delhi), NIV (Pune) and Bharat Biotech.""",[],
2020-06-30 04:26:35,b'[\xf0\x9f\x92\x8a] COVAXIN \xe2\x80\x94 India\xe2\x80\x99s first COVID-19 vaccine by Hyderabad-based Bharat Biotech (in collaboration w/ ICMR &amp; NIV) gets approval for Phase-I &amp; II human trials.  CC @teasri @TheEmissaryCo @AKLKO1977 https://t.co/sW7PEHMrK5',[],"Place(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, id='500fc25c4439032c', url='https://api.twitter.com/1.1/geo/id/500fc25c4439032c.json', place_type='city', name='Rishikesh', full_name='Rishikesh, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f1e8e4787b8>, type='Polygon', coordinates=[[[78.249815, 30.065997], [78.312135, 30.065997], [78.312135, 30.128178], [78.249815, 30.128178]]]), attributes={})"
2020-06-30 04:26:30,"b'India\xe2\x80\x99sdrug controller has given approval for human clinical trials of the country\xe2\x80\x99s first coronavirus disease (Covid-19) vaccine candidate, which has been developed by Bharat Biotech in collaboration with the ICMR and National Institute of Virology (NIV) https://t.co/sgR2nQvMgy'",[],
2020-06-30 04:24:47,b'An eye opening piece on the systematic discrediting of the cheaper HCQ by WHO and Bill&amp;Melinda Gates Foundation to promote the expensive Remdesvir. #ICMR #IndiaFightsCorona #Hydroxychloroquine    https://t.co/tT5z1XEafL',"['ICMR', 'IndiaFightsCorona', 'Hydroxychloroquine']",
2020-06-30 04:24:07,"b""#India's 'first' indigenous COVID-19 vaccine #COVAXIN, developed by  #BharatBiotech in collaboration with #ICMR and #NIV, has got the nod for human clinical trials from the Drug Controller General of India. Follow LIVE updates on #coronavirus here https://t.co/EBHfsTJv1s""","['India', 'COVAXIN', 'BharatBiotech', 'ICMR', 'NIV', 'coronavirus']",
2020-06-30 04:23:28,"b""The country's 'first' indigenous COVID-19 vaccine COVAXIN, developed by Hyderabad-based Bharat Biotech in collaboration with ICMR and NIV, has got the nod for human clinical trials from the Drug Controller General of India, the company said on Monday. https://t.co/VIL411KVPr""",[],
2020-06-30 04:22:43,"b'ICMR which is also conducted by NTA has been postpined due to covid 19 emergency.  We demand equality, when every exam is getting postponed then why are Neet and jee aspirants being mentally disturbed \xf0\x9f\x98\xaa\xf0\x9f\x98\xaa\xf0\x9f\x98\xaa #PostponeneetJee  #HealthOverNEETjee  #WakeupHRDpostponeNEETjee'","['PostponeneetJee', 'HealthOverNEETjee', 'WakeupHRDpostponeNEETjee']",
2020-06-30 04:22:08,"b'Raman Gangakhedkar, senior scientist of Indian Council of Medical Research (ICMR) is retiring today. He has played a key role in combating the on-going #COVID19 pandemic in the country. (file pic) #COVID_19 #IndiaFightsCorona #TV9News https://t.co/OnA3Zw8Qj3'","['COVID19', 'COVID_19', 'IndiaFightsCorona', 'TV9News']",
2020-06-30 04:20:52,b'Covid 19 infection 5lakh to 6lakh covid just 5 days only. Ab kitna vishm paristhiti chahiye aap ko dr rp nishank ji.aap ko smjh aa jana chahiye ab tk agr dimag h aap k pass toki exam conduct krwana suicide se km ni h. Ab ICMR bhi postpond ho gya. #postponejeeneet2020 #NoExamsInCo https://t.co/oAUQiFhFca',"['postponejeeneet2020', 'NoExamsInCo']",
2020-06-30 04:20:22,"b'Bharat Biotech, has successfully developed COVAXIN\xe2\x84\xa2,  India\xe2\x80\x99s 1st  vaccine candidate for COVID-19, in collaboration with the Indian Council of Medical Research (ICMR) - National Institute of Virology (NIV).  Human clinical trials are scheduled to start across India in July 2020. https://t.co/afgjTAVOFb'",[],
2020-06-30 04:19:35,"b""India's first COVID-19 vaccine candidate, COVAXIN, has gotten approval for human trials. It has been jointly developed by ICMR (Delhi), NIV (Pune) and Bharat Biotech. https://t.co/2QkxMaWjXZ""",[],
2020-06-30 04:18:58,"b""Hyderabad-based Bharat Biotech has got India drug body's approval for #Covaxin, the #coronavirus #vaccine vaccine world has been waiting for. Clinical trials have begun in collaboration with Univ of Wisconsin, ICMR and Thomas Jefferson Univ. #GoodNews   https://t.co/eYDgFKCeQy https://t.co/BZj37oO9yQ""","['Covaxin', 'coronavirus', 'vaccine', 'GoodNews']",
2020-06-30 04:18:51,b'Rays of Hope: Covaxin \xe2\x80\x94 India\xe2\x80\x99s first Covid-19 vaccine by Bharat Biotech gets DCGI nod for human trials  Phase I &amp; Phase II clinical trials demonstrated safety &amp; immune response. The vaccine is being developed in collaboration with ICMR &amp; NIV.  #vadodara #covaxin #coronavaccine https://t.co/2kj1v817zc',"['vadodara', 'covaxin', 'coronavaccine']",
2020-06-30 04:15:52,"b'According to ICMR, the total number of #COVID19 samples tested up to 29 June is 86,08,654 of which 2,10,292 samples were tested yesterday.   Follow LIVE updates here\xf0\x9f\x91\x87 https://t.co/t9mKr0GyTu'",['COVID19'],
