Time,Tweets,All_hashtags,Place
6/30/2020 18:25,b'U of O scientist seeking edible vaccine for COVID-19 | CBC News https://t.co/xTRJFsD3Dq   These people are sick.',[],
6/30/2020 18:25,b'#COVID19 #Vaccine Progress: UC Health to Launch Phase 3 Clinical Trial | UC Health https://t.co/kYGIQVJtVg',"['COVID19', 'Vaccine']",
6/30/2020 18:24,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/Q16b3pgMzL""",[],
6/30/2020 18:23,"b""@JohnCendpts   Is there any feeling on when AstraZeneca will share their Covid-19 vaccine phase I data?  The pace at which they are closing deals and advancing trials suggests  positive results but where is the data?  Why won't they share it?""",[],
6/30/2020 18:23,"b'Pharmacy organizations requesting @HHSGov issue federal guidance authorizing pharmacists to order and administer COVID-19 vaccine, when available #independentpharmacy https://t.co/NRTUiCbhSX'",['independentpharmacy'],
6/30/2020 18:23,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/ns93iShDHD Fauci is deep state! the left is trying to use him to shut down the ECONOMY! It was recovering too fast! Don't shut down! @MAGA2020 @therealdonaldtrump""",[],
6/30/2020 18:23,"b""What is it, Fauci?  No guaranteed return of the virus, folks have immunity or we're all going to die?  Please do your job and report consistently and effectively.   https://t.co/yiPrfw2oVo""",[],
6/30/2020 18:22,b'\xf0\x9f\x92\xa1A new study from @ljiresearch and @ErasmusMC shows that even the sickest COVID-19 patients produce #Tcells that help fight the virus. The study offers further evidence that a #COVID19 #vaccine will need to elicit T cells to work alongside #Antibodies. https://t.co/P3yxfZu6Bb',"['Tcells', 'COVID19', 'vaccine', 'Antibodies']",
6/30/2020 18:22,"b""India's 1st COVID-19 Vaccine Set for Human Trials - Guwahati Plus: India's 1st COVID-19 Vaccine Set for Human Trials\xc2\xa0\xc2\xa0Guwahati Plus https://t.co/TMvy3fEbPP https://t.co/gVJrBJ2fWp""",[],
6/30/2020 18:21,"b'Covid-19 vaccine might not get us the herd immunity if too many people refuse to get it, Fauci says - CNN #fauci says 30% of people will probably refuse to use the vaccination which means will never have herd immunity https://t.co/EXmRmMpt5S'",['fauci'],
6/30/2020 18:20,"b""@RetiredMaybe @JoeBiden .@JoeBiden on Covid-19 from DE today: Action plan:  1. dramatic testing increases; create testing board; train &amp; fund 100K US contact tracers  2. PPE for all front line workers 3. focus on vaccine &amp; treatment science 4. uniform nat'l standards 5. Protect elderly &amp; minorities""",[],
6/30/2020 18:20,"b""Inovio's COVID-19 vaccine candidate shows promise in small early-stage trial https://t.co/OKSOdK42jn via @nationalpost""",[],
6/30/2020 18:20,"b""Inovio's COVID-19 vaccine candidate shows promise in small early-stage trial https://t.co/OKSOdK42jn via @nationalpost""",[],
6/30/2020 18:20,"b""@sushant0084 @najamsethi This is covid 19 mess dear. Its every where in the world  you are still lockdown and peoples eating dogs flesh. Isn't that mess?? It will be over soon Insha Allah once vaccine is here.""",[],
6/30/2020 18:20,b'What Is the World Doing to Create a COVID-19 Vaccine? https://t.co/P7ihuGPw2t via @CFR_org',[],
6/30/2020 18:20,"b""Covaxin: India's first coronavirus vaccine by Hyderabad's Bharat Biotech gets DCGI clearance for human trials | via @IndiaTVNews https://t.co/U5hxpTCqIv""",[],
6/30/2020 18:20,"b'The head of the Food and Drug Administration says vaccine developers will be expected to study COVID-19 shots in racial minorities, the elderly, pregnant women and those with other health conditions. https://t.co/2YleDedshc'",[],
6/30/2020 18:19,"b""CanSino's COVID-19 vaccine candidate approved for military use in China | Article [AMP] | Reuters https://t.co/D3cBZl6GyE""",[],
6/30/2020 18:19,b'@HuXijin_GT We have started fixing the global damage caused by you https://t.co/piWrvOnfAS   Your virus kills both men and medicines',[],
6/30/2020 18:18,b'India\xe2\x80\x99s 1st COVID-19 Vaccine Candidate \xe2\x80\x98Covaxin\xe2\x80\x99 Gets Nod For Human Clinical\xc2\xa0Trials https://t.co/Agk1EOMbaf',[],
6/30/2020 18:18,"b'Plus, the CDC updated its list of symptoms for COVID-19. The list added congestion or runny nose, nausea or vomiting and diarrhea. https://t.co/M7M5wbGu7U'",[],
6/30/2020 18:17,"b""@ladyrougelove @destinykaine Personally at this point I would be more scared from a rushed vaccine than actually getting covid-19. Most drugs take many years to develop, trials,etc. Rush that process to get something on the shelf ? I'll wait, thanks.""",[],
6/30/2020 18:17,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/emzN67RNIv""",[],
6/30/2020 18:17,b'The line is forming for a COVID-19 vaccine. Who should be at the front? https://t.co/mdQ9jjbvZf',[],
6/30/2020 18:17,"b'A potential #COVID19 treatment being developed by #AstraZeneca and the #UniversityofOxford is now being considered a top contender in the race for a working #vaccine . However, vaccine developer #Moderna does not appear to be far behind. https://t.co/tiWZOT8bHN'","['COVID19', 'AstraZeneca', 'UniversityofOxford', 'vaccine', 'Moderna']",
6/30/2020 18:17,"b'How will we know we have the right vaccine? ""Parsing what makes a COVID-19 vaccine good enough for mass rollout is the primary challenge for scientists and policy makers in the coming months."" by @rkhamsi  https://t.co/PuCzwNPhyZ'",[],
6/30/2020 18:16,b'The Chinese Community Party is directly responsible for the spread of COVID-19. Now they are carrying out cyber attacks in an effort to steal US intellectual property and COVID-19 vaccine research while Democrats stand idly by. It is unacceptable. #gapol  https://t.co/Er5iy6k867',['gapol'],
6/30/2020 18:16,"b'Dr. Anthony Fauci warns that the daily increase of new cases in the US, currently around 40,000, could reach 100,000 if people do not adhere to social distancing guidelines and wear masks https://t.co/L1q2Wkedn2  #COVID19 #coronavirus #Fauci #US #vaccine #clinicaltrials #Fed https://t.co/P0s3PJsdSG'","['COVID19', 'coronavirus', 'Fauci', 'US', 'vaccine', 'clinicaltrials', 'Fed']",
6/30/2020 18:16,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/TaIzAje1Jq""",[],
6/30/2020 18:16,"b'Dr. Anthony Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns the daily surge in cases could more than double if Americans fail to take steps to get the virus under control https://t.co/L1q2Wkedn2  #COVID19 #coronavirus #Fauci #US #vaccine #clinicaltrials https://t.co/iV1hAmEyr3'","['COVID19', 'coronavirus', 'Fauci', 'US', 'vaccine', 'clinicaltrials']",
6/30/2020 18:15,b'https://t.co/8w49TpGhx6   Shared by Indian Express android app.  Click here to download  https://t.co/heSnVpVatx',[],
6/30/2020 18:15,b'@Robertschmek @GYamey @Laurie_Garrett I thing it was mumps vaccine: https://t.co/XoborNjlp4',[],
6/30/2020 18:15,b'Link to article showing early stage data for moderna vaccine: https://t.co/fYL04eyWb7',[],
6/30/2020 18:14,b'@wearescum_ This BLM racism virus is more virulent than Covid-19 can someone work on a vaccine?',[],
6/30/2020 18:14,"b""@ACTBrigitte He is  Trump employee .   He just  campaigning for victory of trump. a normal  minded person can't vote for himmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm old-men why he is not infected from covid-19. because  he have a spacial  Chinese vaccine""",[],
6/30/2020 18:14,"b'Maharashtra COVID-19 update New cases: 4,878 Deaths: 245 Total cases: 1,74,761 Death toll: 7,855 Recovered: 90,911 Active cases: 75,995 People tested so far: 9,66,723  . . . https://t.co/jkQ1PlceIv  #COVID19India #COVID #COVID19Update #CoronavirusInIndia'","['COVID19India', 'COVID', 'COVID19Update', 'CoronavirusInIndia']",
6/30/2020 18:14,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/x4mDdOzFwT""",[],
6/30/2020 18:14,"b""2020/06/30 13:00: Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/jHY1JrbqdV""",[],
6/30/2020 18:13,"b""COVID-19 UPDATE | India's First Vaccine Candidate Gets Regulatory Nod Fo... https://t.co/5k1rIA1P14 via @YouTube""",[],
6/30/2020 18:13,"b'Maharashtra COVID-19 tally up by 4,878, death toll 7,855 . . . https://t.co/tgaboBqf3o  #COVID19India #COVID #COVID19Update #CoronavirusInIndia'","['COVID19India', 'COVID', 'COVID19Update', 'CoronavirusInIndia']",
6/30/2020 18:13,b'Here\xe2\x80\x99s how we\xe2\x80\x99ll know when a COVID-19 vaccine is ready  https://t.co/VqVa6p08jS',[],
6/30/2020 18:12,b'U of O scientist seeking edible vaccine for COVID-19 | CBC News https://t.co/SUAIoqgtAz',[],
6/30/2020 18:12,"b""@AtlWaterman I agree, it is good medicine but unfortunately I can't take it, I also saw on the news where people were told not to take it until there's a vaccine for covid-19, it has to do with your lungs so just be careful, you can Google it about the covid-19 &amp; NSAIDs.""",[],
6/30/2020 18:12,"b'""Fauci warned that the daily increase of new cases in the United States, currently around 40,000, could reach 100,000 if people do not adhere to social distancing guidelines and wear masks. \'I am very concerned because it could get very bad,\' he said."" https://t.co/hKKHSpybOf'",[],
6/30/2020 18:12,"b""@ProfMattFox Quickest vaccine ever developed took 4 years: mumps. Ebola vaccine moved VERY fast: it took 5 years.   Chinese scientists shared SARS-CoV-2 sequence with the world for developing COVID-19 tests/vaccines on Jan 12 2020. You think we'll have a safe effective vaccine by end of 2020?""",[],
6/30/2020 18:12,"b""The brilliant Vernon Coleman showing us why we shouldn't trust GlaxoSmithKleine and Astrazeneca, especially not with the Covid-19 vaccine which they plan to distribute globally #COVID19 #Scamdemic https://t.co/nQ8dRzD2T8""","['COVID19', 'Scamdemic']",
6/30/2020 18:12,"b'@LesleyRiddoch There is a balance to be struck; until  a vaccine and/or effective drugs to address the severity of the disease are available, the world will not be covid-19 free. If you close borders to try and remain disease free what impact on trade, businesses, human relationships etc?'",[],
6/30/2020 18:12,"b'NEW: The head of the Food and Drug Administration says vaccine developers will be expected to study COVID-19 shots in racial minorities, the elderly, pregnant women and those with other health conditions. https://t.co/H2QGLtmq7i'",[],
6/30/2020 18:11,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/mXymDXs6gJ""",[],
6/30/2020 18:11,b'FDA guidance. 50 % efficacy is low... but at least antibody titers not enough for approval     https://t.co/1oSTUmmQMb  https://t.co/DdGFOhrXD0',[],
6/30/2020 18:11,"b'I got yelled at by a patient bc they asked me if we had a covid-19 vaccination waitlist and I said no. She told me I was lying and wanted her to die on purpose. I said ok, but we still don\xe2\x80\x99t have a vaccine or a waitlist for said vaccine. She then called me a bitch &amp; hung up.'",[],
6/30/2020 18:11,b'Sign the petition to make sure that any #COVID19 vaccine developed with public money is made affordable to all #Coronavirus https://t.co/VRLUf7PSxv',"['COVID19', 'Coronavirus']",
6/30/2020 18:10,"b'First COVID-19 vaccine candidate COVAXIN from India, gets DCGI approval for human\xc2\xa0trials https://t.co/W59H5aB4zz'",[],
6/30/2020 18:10,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/2uF2torAhD""",[],
6/30/2020 18:10,b'Inovio Presents \xe2\x80\x98Positive\xe2\x80\x99 Early Data For Covid-19 Vaccine Candidate; Shares Plunge 12% https://t.co/CaOZTmtfrt https://t.co/KYxtIYOlN5',[],
6/30/2020 18:09,"b'clarifying this point, FDA PR notes that the guidance ""conveys that the FDA would expect that a COVID-19 vaccine would prevent disease or decrease its severity in at least 50% of people who are vaccinated.""'",[],
6/30/2020 18:09,"b'The Indian Express: Explained: What is Covaxin, India\xe2\x80\x99s Covid-19 vaccine candidate; how long before approval?. https://t.co/0n9glg1cdh  via @GoogleNews'",[],
6/30/2020 18:09,"b""Anthony Fauci: 'No guarantee' coronavirus vaccine will be ready by early 2021 https://t.co/R6MAN6MR5A via @nypost""",[],
6/30/2020 18:09,"b""Health Canada now stocking Chinese military's COVID-19 vaccine for human... https://t.co/KZS9J8jE6d via @YouTube""",[],
6/30/2020 18:08,"b""Fauci says no guarantee U.S. will have effective COVID-19 #vaccine, warns spread 'could get very bad' https://t.co/CYYPYU7qxY""",['vaccine'],
6/30/2020 18:08,b'The line is forming for a COVID-19 vaccine. Who should be at the front? | Science | AAAS https://t.co/ibTGqw17YC',[],
6/30/2020 18:08,"b'@8Notables Well, if I have learned one thing over the decades it\xe2\x80\x99s that the left has mastered the art of creating a crisis and then champion their magical solution to it. Make the disease.(crisis) Spread the fear. (mask up) Get tested (get COVID-19) Demand a vaccine. Mandatory vaccinations.'",[],
6/30/2020 18:08,b'An institute of biological products in Beijing affiliated with the China National Pharmaceutical Group (Sinopharm) announced on June 28 that it had achieved positive results for a COVID-19 vaccine candidate it developed.  #Chinacares  #Ifnotforchina',"['Chinacares', 'Ifnotforchina']",
6/30/2020 18:08,b'@factandrumor thought you would be interested... https://t.co/t2SYUhszwO',[],
6/30/2020 18:08,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/VnmpJ34JVl""",[],
6/30/2020 18:08,b'\xe2\x80\x98No guarantee\xe2\x80\x99 COVID-19 vaccine will be ready by early\xc2\xa02021 https://t.co/GVkugV7SzZ',[],
6/30/2020 18:08,"b'A coronavirus vaccine is still months away, but an antibody treatment could be closer https://t.co/z7eFgT8bkS'",[],
6/30/2020 18:08,"b'I rather play this version,I will be safer. Freddie\xe2\x80\x99s mom probably already have a vaccine for COVID-19 ready in her house. https://t.co/J4g2hunPZh'",[],
6/30/2020 18:07,b'FDA TO REQUIRE A #COVID-19 VACCINE BE AT LEAST 50 PERCENT MORE EFFECTIVE THAN A PLACEBO -- WP',['COVID'],
6/30/2020 18:07,"b'FDA just issued guidance for #COVID19 #vaccine approval-""While the FDA is committed to expediting this work, we will not cut corners in our decisions and are making clear through this guidance what data should be submitted to meet our regulatory standards"" https://t.co/A4jCicIqEJ'","['COVID19', 'vaccine']",
6/30/2020 18:07,b'Fauci says he\xe2\x80\x99s \xe2\x80\x9caspirationally hopeful\xe2\x80\x9d that a vaccine for Covid-19 will be ready in early 2021 https://t.co/Zkp1rdzCGA',[],
6/30/2020 18:07,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/sQdS2my4At""",[],
6/30/2020 18:07,b'@DonaldJTrumpJr i guess you not scared of catching the COVID-19 virus are you. You does the trumps have a vaccine made in advance https://t.co/cJw4vppCin',[],
6/30/2020 18:07,"b'@MichaelKugelman If China comes up with Covid 19 Vaccine, will India ban it too???...Just an innocent question \xf0\x9f\xa4\x94\xf0\x9f\xa7\x90'",[],
6/30/2020 18:06,"b""I wonder why it hasn't 'gone away' now that the hot weather is here, like Trump said it would, just like the flu.   Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/ajN3GqmCwf""",[],
6/30/2020 18:06,b'FDA issued guidance for vaccine approval. Good news for Moderna. Early stage trial for mRNA-1273 showed antibodies that \xe2\x80\x9csignificantly exceeded\xe2\x80\x9d the levels seen in Covid-19 survivors. #COVID19 #vaccine #investissement #earlybird https://t.co/zcUxJ7roXd',"['COVID19', 'vaccine', 'investissement', 'earlybird']",
6/30/2020 18:06,"b'@BillGates can you explain why you and @melindagates think that the COVID-19 vaccine should be tested by black people first? This is a bit reflective of experiments placed on our community to\xe2\x80\x9cfigure out\xe2\x80\x9d what works &amp; what does not. This is insulting. No thanks, we\xe2\x80\x99re not lab rats'",[],
6/30/2020 18:06,"b""Glad Senator @PattyMurray asked the CDC about a national #COVID19 vaccine plan in today\xe2\x80\x99s hearing. (Here's the CDC director's response)  As I have said before, we need a national COVID-19 vaccine plan post haste. https://t.co/uWwoSdqvGg https://t.co/DM9esVGeSM""",['COVID19'],
6/30/2020 18:06,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/BhAeoTl5ii w/ @SaumyaSibi @TrevorNews @SimonLewis_66 @NathanPLayne @paulmsimao""",[],
6/30/2020 18:06,"b""Realistically, bars can't be open until there is a vaccine (same for gyms and indoor dining). We should accept that reality and figure out how to mitigate the negative effects for business owners and employees https://t.co/uH2ndge4Eu""",[],
6/30/2020 18:06,b'FDA will require a covid-19 vaccine be at least 50 percent more effective than a placebo https://t.co/tNkrNvmPga',[],
6/30/2020 18:06,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/1Vt9K5jdQQ""",[],
6/30/2020 18:06,"b""Coronavirus vaccine update: Bharat Biotech's starts clinical trials, Chinese vaccine Sinovac wins military approval and more updates about COVID-19 | The Times of India https://t.co/QQcjCaxtXq""",[],
6/30/2020 18:05,"b'@PoliticalAvengr Andrew Kaufman, a \xe2\x80\x9cnatural healing consultant\xe2\x80\x9d Hahaha you crack me up. Took 2 minutes to find this is also bullshit: https://t.co/gDqbGosIih'",[],
6/30/2020 18:05,"b""@GileadSciences is this true? I remind Corporations that 'Doing Business' worldwide is a privilege under scrutiny US Firm announce $2,340 charge for Drug. Details of Petition #Coronavirus https://t.co/0yJAtAWzPv #COVID19 vaccine arising from public money must be affordable to all""","['Coronavirus', 'COVID19']",
6/30/2020 18:05,b'@RadioFreeTom This is gonna be really awkward when China is ready to sell their viable COVID-19 vaccine.',[],
6/30/2020 18:05,"b'@tedcruz @realDonaldTrump @michaeljknowles #Fauci Says U.S. Could See 100,000 New #Covid-19 Cases A DAY Unless We Change Behavior. https://t.co/7GMyfjGMjp'","['Fauci', 'Covid']",
6/30/2020 18:05,"b'@realDonaldTrump @POTUS #Fauci Says U.S. Could See 100,000 New #Covid-19 Cases A DAY Unless We Change Behavior. https://t.co/7GMyfjGMjp'","['Fauci', 'Covid']",
6/30/2020 18:04,"b'@WhiteHouse @realDonaldTrump #Fauci Says U.S. Could See 100,000 New #Covid-19 Cases A DAY Unless We Change Behavior. https://t.co/7GMyfjGMjp'","['Fauci', 'Covid']",
6/30/2020 18:04,"b'@BreitbartNews #Fauci Says U.S. Could See 100,000 New #Covid-19 Cases A DAY Unless We Change Behavior. https://t.co/7GMyfjGMjp'","['Fauci', 'Covid']",
6/30/2020 18:04,b'The daily surge in cases could more than double if Americans fail to take steps to get the virus under control. In other words: WEAR a MASK! https://t.co/u2iVqgSZcp #WearAMask #fb https://t.co/XXi2wROPnc',"['WearAMask', 'fb']",
6/30/2020 18:04,b'Fauci says Covid-19 vaccine may not get US to herd immunity if too many people refuse to get it  https://t.co/JZE4qf7b9P',[],
6/30/2020 18:04,"b'@MDN_Energy Here\'s Fauci himself: ""COVID-19 Vaccine Might Not Be Enough To Achieve Herd Immunity In US, Warns Fauci"" https://t.co/LQA5f2EFzC  Don\'t look at me... just relaying what he said.'",[],
6/30/2020 18:04,"b""Inovio's COVID-19 vaccine candidate shows promise in small early-stage trial https://t.co/uTwNDJmyPw""",[],
6/30/2020 18:04,b'@EricTrump Have you been selected for trying a vaccine for Covid-19?',[],
6/30/2020 18:03,"b'@IngrahamAngle #Fauci Says U.S. Could See 100,000 New #Covid-19 Cases A DAY Unless We Change Behavior. https://t.co/UAuBsKfjhT'","['Fauci', 'Covid']",
6/30/2020 18:03,b'Development of the vaccine for COVID-19 is complex and involves various steps. WPI offers solutions for many of these steps. Check this out at  https://t.co/y5t2ExnlTD #worldprecision #virusresearch https://t.co/YRllPU84Gb',"['worldprecision', 'virusresearch']",
6/30/2020 18:03,"b'#Fauci Says U.S. Could See 100,000 New #Covid-19 Cases A DAY Unless We Change Behavior. https://t.co/XoeB3i8gz1'","['Fauci', 'Covid']",
6/30/2020 18:02,"b""@Pete_M0ss @AgtOceans @stevenil1984 @TheDelfinClutch @DailyCaller But cars will always be a thing. Covid-19 hopefully won't. If there is never a cure found and this becomes the new normal, I'd imagine that we will eventually go back to business as usual. Hopefully a vaccine is developed.""",[],
6/30/2020 18:01,"b'The FDA is (rightly) requiring SIX MONTHS of safety follow up for 3000 subjects before any COVID-19 vaccine can even get an EUA (Emergency Use Authorization), let alone a full approval. If you think we\xe2\x80\x99re getting a vaccine before mid-2021 EARLIEST you are trrrippin.'",[],
6/30/2020 18:01,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/P9QsSuSK9m""",[],
6/30/2020 18:01,"b'Fucking shit, guys... just wear the damn mask! This pandemic is far from over... https://t.co/UhTeiYnNzV'",[],
6/30/2020 18:01,"b'@charliekirk11 #Fauci Says U.S. Could See 100,000 New #Covid-19 Cases A DAY Unless We Change in Behavior. So, stay home #Kirk. You may be killing others. https://t.co/UKzb1xdpY3'","['Fauci', 'Covid', 'Kirk']",
6/30/2020 18:01,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/zKiojabP90""",[],
6/30/2020 18:00,"b'In other words ""I have no solutions...just doomsday. Stay inside. Go broke. Gates and I will be fine but sorry to the rest of you.  https://t.co/N3bXoWBUQl'",[],
6/30/2020 18:00,b'AstraZeneca leading the Covid-19 vaccine race; may get results quite early: https://t.co/x8PyekSAhu #MTCMember @AstraZenecaUS https://t.co/XfNlzCldIx',['MTCMember'],
6/30/2020 18:00,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/MrcnOxOskT""",[],
6/30/2020 18:00,b'Learn how a cutting edge glycochemistry company working on a COVID-19 vaccine depends on Pure Chromatography with ELSD in our new Case Study. https://t.co/mGiyttShzF  #ELSD #flashchromatography #prepHPLC #COVID #coronavirus #cure #glycochemistry https://t.co/8NgFKjV31h',"['ELSD', 'flashchromatography', 'prepHPLC', 'COVID', 'coronavirus', 'cure', 'glycochemistry']",
6/30/2020 18:00,"b'Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread \'could get very bad\' https://t.co/TFe1ADVpUL  Donald Trump and his ""authoritarian Republican"" supporters MUST get over the politics and get behind masks as a sign of respect/consideration for others!'",[],
6/30/2020 18:00,"b'The clinical trials of the experimental COVID-19 vaccine in humans are scheduled to begin in July 2020, Bharat Biotech. Hope it works. @BharatBiotech @ICMRDELHI'",[],
6/30/2020 18:00,b'\xe2\x80\x9cThere\xe2\x80\x99s going to be more than one winner in the vaccine field\xe2\x80\x9d Says US top infectious disease expert Dr Anthony Fauci #HIV #ResearchMatters #BioTech #Virology https://t.co/Undanwnc2T via @PharmTechnology',"['HIV', 'ResearchMatters', 'BioTech', 'Virology']",
6/30/2020 18:00,b'FROM MY PERSONAL BOT ASSISTANT : Courtesy :the-times-of-india  https://t.co/SnQPfrM04H',[],
6/30/2020 18:00,"b'A University of Missouri researcher has received a $200,000 grant to take a novel look at developing a COVID-19 vaccine.  https://t.co/Loeb2k0Bdv'",[],
6/30/2020 18:00,b'Here\xe2\x80\x99s how we\xe2\x80\x99ll know when a COVID-19 vaccine is ready - National Geographic https://t.co/JuSiZ7F7bg',[],
6/30/2020 17:59,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/9ZeTqi658x Push the vaccine senerio, we already screwed this up says Gates and Soros. Ok says Fauci. Dims know this is their only hope of getting the White House.""",[],
6/30/2020 17:59,"b'First COVID-19 vaccine candidate COVAXIN from India, gets DCGI approval for human trials   #BharatBiotech #BharatBiotechH1n1Vaccine #BharatBiotechRotavacx #BharatBiotechVaccineCovid19 #CovaxinxBharatBiotech #COVID19Vaccine https://t.co/Sj6OexivrO https://t.co/FyLb6Roh9U'","['BharatBiotech', 'BharatBiotechH1n1Vaccine', 'BharatBiotechRotavacx', 'BharatBiotechVaccineCovid19', 'CovaxinxBharatBiotech', 'COVID19Vaccine']",
6/30/2020 17:59,"b'#Fauci Says U.S. Could See 100,000 New #Covid-19 Cases A DAY Unless We Change in Behavior.  https://t.co/UKzb1xv1mD'","['Fauci', 'Covid']",
6/30/2020 17:59,"b""'Gellin, former director of the US\xe2\x80\x99s National Vaccine Program who now helps lead the nonprofit Sabin Vaccine Institute, says the prioritization issue comes down to a tricky balancing act between best helping society vs protecting an individual\xe2\x80\x99s health'  https://t.co/pUKphzFhGx""",[],
6/30/2020 17:58,"b""Fauci: No vaccine guarantee, spread 'could get very bad' https://t.co/WYnrs1uxWV""",[],
6/30/2020 17:58,"b'@statsDude @aubrey_huff @realDonaldTrump The virus gives not one f*ck who is president so unless his stepping down correlates with a vaccine being released, Covid-19 restrictions will remain. And systemic racism didn\xe2\x80\x99t start with Trump and it won\xe2\x80\x99t end with him.'",[],
6/30/2020 17:58,"b""Today's #BraincomScience is about Vaccine against COVID-19 The University of Oxford (@UniofOxford) in England selected Brazil to test the effectiveness of its vaccine against COVID-19.  + #Thread #MedTwitter https://t.co/53b3CXoycO""","['BraincomScience', 'Thread', 'MedTwitter']",
6/30/2020 17:58,"b'Missy is sacrificing a lot by participating in the trials for a covid-19 vaccine. If you want to thank her for her contributions to our societal health, consider buying some of her incredible work here: https://t.co/DduS4J7nVG https://t.co/DDCYO7N5oL'",[],
6/30/2020 17:58,"b""Health Canada now stocking Chinese army's COVID-19 vaccine for human trials https://t.co/OmJDB0UqTx via @RebelNewsOnline""",[],
6/30/2020 17:58,b'Fauci says no guarantee U.S. will have effective COVID-19 vaccine https://t.co/eblLWtNpj1',[],
6/30/2020 17:57,b'The line is forming for a COVID-19 vaccine. Who should be at the front? https://t.co/gw9O4VID09',[],
6/30/2020 17:57,b'Explainer: how is the vaccine pipeline for Covid-19 looking? Via @ChemistryWorld:   https://t.co/8uDPTALkox',[],
6/30/2020 17:57,b'Who would be the first to get a COVID-19 vaccine? https://t.co/iqxIOFTUnk https://t.co/sVKoRaGaMG',[],
6/30/2020 17:56,"b'Dr. Fauci warned that the daily increase of new cases in the United States, currently around 40,000, could reach 100,000 if people do not adhere to social distancing guidelines and wear masks.  https://t.co/qoghMMShsq'",[],
6/30/2020 17:56,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/6zlb2rpIYw""",[],
6/30/2020 17:56,"b'Wondering where the world is at in finding a COVID-19 vaccine? @USATODAY is regularly consulting a panel of experts to follow the process, and @usatgraphics will visualize updates here! https://t.co/E3PfqWvufg https://t.co/a0cvb7dG1q'",[],
6/30/2020 17:56,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/DAj1an6hLm""",[],
6/30/2020 17:56,"b'Novavax hires new manufacturing chief to take COVID-19, flu vaccine hopefuls across the finish line https://t.co/EMOj3AAIxK https://t.co/oaVTXQ0ed2'",[],
6/30/2020 17:56,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/6hbxIgXOlq This idiot needs to shut the hell up. He hasn't been right about a damn thing yet. Just another anti-Trumper!!!!!!!""",[],
6/30/2020 17:56,"b'Covaxin, India\xe2\x80\x99s locally developed COVID-19 vaccine, gets DCGI approval for human trials https://t.co/zGRNuIBqV3'",[],
6/30/2020 17:56,b'Explainer: how is the vaccine pipeline for Covid-19 looking? | News | Chemistry World: https://t.co/6eLSosW5su',[],
6/30/2020 17:56,"b""Fauci says no guarantee U.S. will have effective COVID-19 vaccine, warns spread 'could get very bad' https://t.co/INLBO6coN8""",[],
6/30/2020 17:55,"b'@Thomas1774Paine If a large number of people refuse COVID-19 vaccine, we will not achieve \xe2\x80\x98Herd Mentality\xe2\x80\x99'",[],
6/30/2020 17:55,b'Sign the petition to make sure that any #COVID19 vaccine developed with public money is made affordable to all #Coronavirus https://t.co/evEfpLTwd9',"['COVID19', 'Coronavirus']",
6/30/2020 17:55,b'Explainer: how is the vaccine pipeline for Covid-19 looking? | News | Chemistry World: https://t.co/qBrzLdYiGO',[],
