Time,Tweets,All_hashtags,Place
2020-06-30 12:08:45,"b'Vaccine must be affordable: PM Modi chairs meeting to review planning, preparations for Covid-19 vaccination https://t.co/cP8whFRx4W'",[],
2020-06-30 12:08:32,"b'Request to @rajnathsingh Sir @DefenceMinIndia @PMOIndia @drharshvardhan @MoHFW_INDIA  If Covid-19 vaccine 100% got success n approved,please give @first to our SOLDIERS (army,navy,air force),doctors team and police,this will be a gratitude towards honor them. #therealprotectors'",['therealprotectors'],
2020-06-30 12:04:54,b'@ipskabra @BharatBiotech @ICMRDELHI @Awhadspeaks @IMinakshiJoshi @mysteryborn_87 @ralpharakal @SanjitaPanigra2 @aga_pallavi @DrUditaTyagi @krishna0302 @COVIDNewsByMIB @NupurSharmaBJP I hope we become the first country to make the vaccine to destroy Covid 19 \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd it\xe2\x80\x99ll be a huge achievement for India \xe2\x9d\xa4\xef\xb8\x8f',[],
2020-06-30 12:03:51,"b""@Imamofpeace Not to worry Imam. Corona vaccine is ready in India.  COVAXIN India's 1st indigenous Covid-19 vaccine developed by Bharat Biotech successfully enters human trials.   We shall overcome, We shall overcome someday.""",[],
2020-06-30 12:02:45,"b'Explained: What is Covaxin, India\xe2\x80\x99s Covid-19 vaccine candidate; how long before approval? | Explained News, | @scoopit https://t.co/g0bHM8Q0PU'",[],
2020-06-30 12:00:08,b'#India is trialling its first locally-developed #Covid-19 #vaccine. It\xe2\x80\x99s one of 120 trials underway globally. #Covaxin',"['India', 'Covid', 'vaccine', 'Covaxin']",
2020-06-30 11:58:26,"b""COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Clinical Trials https://t.co/iVOD4KCYXb #covid19""",['covid19'],
2020-06-30 11:57:45,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @MsKajalAggarwal @RanaDaggubati This Sounds Great \xf0\x9f\x91\x8f\xe2\x9c\x8a\xe2\x9d\xa4\xef\xb8\x8f  #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/cWmGuTnFOL""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 11:56:35,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @harish2you @actor_Nikhil This Sounds Great \xf0\x9f\x91\x8f\xe2\x9c\x8a\xe2\x9d\xa4\xef\xb8\x8f  #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/cWmGuTnFOL""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 11:54:15,b'COVAXIN: Latest COVID-19 Vaccine being Tested from India https://t.co/lvjh3Oz2an via @crowdwisdom360',[],
2020-06-30 11:54:12,"b'Drug Controller General of India gives approval for human clinical trials of #COVAXIN, the 1st potential #Covid_19 Vaccine developed in India.   \xe2\x96\xaa\xef\xb8\x8f The potential vaccine has been developed by Hyderabad-based Bharat Biotech, in association with Indian Council of Medical Research. https://t.co/ZfybCXLx3I'","['COVAXIN', 'Covid_19']","Place(_api=<tweepy.api.API object at 0x7f4ff8968748>, id='317fcc4b21a604d5', url='https://api.twitter.com/1.1/geo/id/317fcc4b21a604d5.json', place_type='city', name='New Delhi', full_name='New Delhi, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4ff8968748>, type='Polygon', coordinates=[[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]), attributes={})"
2020-06-30 11:53:02,"b'""COVID-19 Vaccine Must Be Affordable, Universal"": PM Modi https://t.co/tOOI1yC9qz'",[],
2020-06-30 11:51:00,b'Mera Bharat Mahan-our nation is great. India\xe2\x80\x99s first indigenous vaccine against\xc2\xa0Covid-19 https://t.co/dzMdNGn8pE',[],
2020-06-30 11:50:02,"b'Vaccine against Covid-19 from India, developed in Hyderabad, not very far https://t.co/MZZo2MKiRJ'",[],
2020-06-30 11:49:26,b'power r India https://t.co/Vhe7CiDKOx',[],
2020-06-30 11:46:30,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/tltBEmbDQg""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 11:44:47,b'Bharat Biotech is to begin trials of a #coronavirus #vaccine in India as the country faces a rapidly growing outbreak: https://t.co/MAqSA191P8',"['coronavirus', 'vaccine']",
2020-06-30 11:44:47,b'Bharat Biotech is to begin trials of a #coronavirus #vaccine in India as the country faces a rapidly growing outbreak https://t.co/aLZGrEqAyE',"['coronavirus', 'vaccine']",
2020-06-30 11:43:32,"b'First COVID-19 vaccine candidate COVAXIN from India, gets DCGI approval for human trials https://t.co/OL8s727KET'",[],
2020-06-30 11:42:28,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.  @ICMRDELHI    @DBTIndia   @icmr_niv  #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/7fuoQkdLtG""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 11:39:03,"b"".@BharatBiotech's COVID-19 vaccine \xe2\x80\x98Covaxin\xe2\x80\x99 has received approval from the Drug Controller General of India for phase I and II clinical trials commencing in July. #COVAXIN  @icmr_niv  @ICMRDELHI https://t.co/vu84cQPNoD""",['COVAXIN'],
2020-06-30 11:36:55,"b""COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Trials - NDTV https://t.co/booCfDnRuZ""",[],
2020-06-30 11:34:58,"b'#Coronavirus #Live #Updates: Total #lockdown in parts of #Maharashtra, strict restrictions in #Mumbai https://t.co/fTFgkET4at'","['Coronavirus', 'Live', 'Updates', 'lockdown', 'Maharashtra', 'Mumbai']",
2020-06-30 11:32:32,b'Corona warriors first in line for vaccine when found: government sources https://t.co/jx2ywcVFZL https://t.co/6yR96U60ax',[],
2020-06-30 11:32:21,b'#coronavirusindia  Drug Control General of India has given its approval to Bharat Biotech to conduct human clinical trials of a potential Covid-19 vaccine #CoronaVirus #Covid19 #pandemic #InfectiousDisease #CoronaVirusUpdate #vaccine',"['coronavirusindia', 'CoronaVirus', 'Covid19', 'pandemic', 'InfectiousDisease', 'CoronaVirusUpdate', 'vaccine']",
2020-06-30 11:31:27,"b'@evazhengll If China invents the vaccine for Covid-19, would India still boycott the Chinese medicine? \xf0\x9f\xa4\x94'",[],
2020-06-30 11:30:53,b'@ksvenu247 @Manoj_S_Kulkarn @Anandagundurao @nknairvm @MayaRao @deepakdemiwal @NITINKML @VoicOfNewIndia @AxPn @NammaBengaluroo @Cpt_Naveen @raghuynt @ram_soc @kalkur_vivek @blrsri @RobinMazumder @copyhead @btpsupporter @kiranshaw @AjitMuthanna @envyk_blr @jimkimmit @shashibk @RamMoha82601373 @impossible14 @balajiworld @murali772 @deepolice12 @dineshka @Krishna15980544 @Mailpradeepks @levitatingsoul @ManojShetty0705 @taichisri @anjukkumar @MandothPrakash @_Ashwatthama_ @anilkarat @iamanilshetty @vinaysreeni @soshku @silkboard @Pradeepisgreat @Infosys_nmurthy @kris_sg @NandanNilekani @cpronammametro @yogeeshgp @ghanshyam_in Wondering how WHO/CDC/FDA missed? Please check this chart https://t.co/wIPv2WfY96 MMR more serious &amp; dangerous than Chinese Virus hence MMR Vaccine cd easily suppress COVID-19 despite taking all d cares [Isolation/quarantine/mask/soc dist/medicines] https://t.co/tR6uY1oXMs @WHO',[],
2020-06-30 11:30:12,"b""Indian authorities have given the green light to test Bharat Biotech's #COVID19 #vaccine in Phase I and Phase II #clinicaltrials.  Continue reading: https://t.co/Nh30BZCK4Q https://t.co/RC1QWasZOE""","['COVID19', 'vaccine', 'clinicaltrials']",
2020-06-30 11:30:00,b'India to go ahead with human trials of COVID-19 vaccine in July https://t.co/UgUWPsZTOR https://t.co/WngHgx11u9',[],
2020-06-30 11:29:41,b'Narendra Modi Speech Today LIVE Updates: Prime Minister reviews preparation for COVID-19 vaccination ahead of national address; speech to begin shortly https://t.co/cFH0QacZM6',[],
2020-06-30 11:29:39,b'@8Y8ZQ @Dharma2X @GujjuMafia @Treasure1725 @nviswam @gaurish50757835 @shri_v @brahmavidvariya @_blunty @colkt @Shawshanko @Kuldeep_rawat47 @vij2474 @Yash20999 @iamviryavaan @Amitkrishnan4 @ravicha47372787 @URRao10 @OppressedHindu @vishalnautamlal @i_amdinesh @Jai_Baburajya @chitrapadhi @naveen_42_ @ravi_enigma @PahariPiyali @StayHumanIndia @SwamyBhakt @Raju19683 @sethia_b @AkalawadiMahesh @PrafulpB @NavinS27 @sn_ojha @SpeedBarrier @VarshaThacker @Bhaskarg77G @NATRAJSHETTY @gprasad28 @vijay2474 @Swamy39 @REIyer4 @vijayvaani @AtriNeeraj @jagdishshetty @ArvindChaturved @SreeIyer1 @pGurus1 @rameshnswamy This man is amazing...  People must pay for their (sterilization) Vaccine ?!!  &gt;&gt; He also directed that detailed planning for such large scale vaccination should be undertaken immediately.  &gt;&gt; That vaccination must be affordable and universal;   https://t.co/A47Vf0XrHY',[],
2020-06-30 11:27:13,"b'1st Indian vaccine \xe2\x80\x9cCOVAXIN\xe2\x80\x9d COVID-19 developed  In a significant development on the COVID-19 vaccine front, Indian pharma major \xe2\x80\x9cBharat Biotech\xe2\x80\x9d on Monday announced development of COVAXIN\xe2\x84\xa2,  India\xe2\x80\x99s first vaccine candidate for COVID-19  https://t.co/2HxCofAjSW https://t.co/tVIpxeLz3X'",[],
2020-06-30 11:26:48,b'Prime Minister @narendramodi  on Tuesday reviewed India\xe2\x80\x99s preparations for vaccinating its vast population against #COVID19 once a vaccine is available and asserted that vaccination must be affordable and universal. #Covid19Vaccine  https://t.co/tGnSXQuEYo',"['COVID19', 'Covid19Vaccine']",
2020-06-30 11:26:17,b'India to go ahead with human trials of COVID-19 vaccine in July : https://t.co/qjI1KAUjia #pharmaceutical',['pharmaceutical'],
2020-06-30 11:24:53,"b""India's first COVID-19 vaccine COVAXIN jointly developed by ICMR Delhi, NIV Pune, Bharat Biotech gets approval for human trials. https://t.co/tZAZo0ijq8 https://t.co/N4e9YK8zE3""",[],
2020-06-30 11:21:27,"b'COVAXIN, India\xe2\x80\x99s first COVID-19 vaccine candidate, set for phase I, II Human\xc2\xa0trials https://t.co/ceOWxOZAoN'",[],
2020-06-30 11:21:18,"b""India's first COVID-19 vaccine COVAXIN  developed by bharat biotech permitted for humans trial. Trial will take from first week of July. We hope it will work effectively. #COVAXIN #COVID19India #COVID19 https://t.co/Ltu6AM1dSq""","['COVAXIN', 'COVID19India', 'COVID19']",
2020-06-30 11:19:33,"b""@Saadia_Sattar__ Right now china don't.... but i think you like chinese undergarment mask and corona kit.. which is banned in india....  And world and india also work for covid -19 vaccine and china do clinical trial on pakistani people if china develops.. then we will see result on you.""",[],
2020-06-30 11:17:41,"b""#PMModi on Tuesday reviewed India's preparations for vaccinating its vast population against #COVID19 once a #vaccine is available and asserted that #vaccination must be affordable and universal https://t.co/wWNLSF3rt7""","['PMModi', 'COVID19', 'vaccine', 'vaccination']",
2020-06-30 11:17:33,"b""India's first COVID-19 vaccine COVAXIN: Here is everything you want to know https://t.co/JyHeufkDD2""",[],
2020-06-30 11:16:39,"b""https://t.co/9TjBlFMlA4  Now that's an actual relief.\xe2\x9d\xa3\xef\xb8\x8f #COVAXIN #coronavirus #IndiaFightsCorona #IndiaFightsCOVID19 #CoronaUpdatesInIndia #CoronaVaccine #GoodNews""","['COVAXIN', 'coronavirus', 'IndiaFightsCorona', 'IndiaFightsCOVID19', 'CoronaUpdatesInIndia', 'CoronaVaccine', 'GoodNews']",
2020-06-30 11:15:13,"b""India's first COVID-19 vaccine, COVAXIN, cleared for human trials - https://t.co/CFaOXcJ5c9 https://t.co/8GP8bdchSr""",[],
2020-06-30 11:13:42,"b""COVAXIN | India's first COVID-19 vaccine | Happy News https://t.co/lTCh8n4HAf via @YouTube""",[],
2020-06-30 11:12:26,"b'Indian vaccine manufacturer Bharat Biotech has announced obtaining approvals of Drug Controller General\xc2\xa0of India to initiate clinical trials for\xc2\xa0vaccine of Covid-19.  It is developed in collaboration with\xc2\xa0National Institute of Virology, ICMR. First Bharatiya vaccine for Corona.'",[],
2020-06-30 11:11:33,b'India\xe2\x80\x99s 1st COVID-19 Vaccine Gets Approved For Human Trial https://t.co/apYyDB563z https://t.co/KArF9JoQPq',[],
2020-06-30 11:09:06,b'@iihtishamm What if Covid_19 vaccine is made by China.. India will ban?',[],
2020-06-30 11:05:52,"b""In the meanwhile  India's first COVID-19 vaccine candidate, COVAXIN, is set for human trials.  My best wishes to team COVAXIN  \xe2\x9c\x8c\xef\xb8\x8f|\xf0\x9f\x87\xae\xf0\x9f\x87\xb3 https://t.co/DJAgeHYb2v""",[],
2020-06-30 11:04:46,"b""India's first Covid-19 vaccine candidate approved for human trials | Malay Mail https://t.co/lfXnLRP6pf""",[],
2020-06-30 11:04:34,b'(Covaxin) india first vaccine candidate for covid-19...They get approval from DCGI &amp; will start the 1&amp;2 human clinical trial from next month July.. hopefully waiting.. god be with us \xf0\x9f\x99\x8f https://t.co/s63vm9sxml',[],
2020-06-30 11:02:25,b'What if china comes with covid_19 vaccine and bans it in india?',[],
2020-06-30 11:00:04,"b'First COVID-19 vaccine candidate COVAXIN from India, gets DCGI approval for human trials https://t.co/Vi55ZpeiRN'",[],
2020-06-30 10:59:55,"b'India\'s first Covid-19 vaccine ""Covaxin"" approved for human trials Let\'s hope for the best \xe2\x99\xa5\xef\xb8\x8f #COVID19 #COVAXIN https://t.co/kJz6qOzsFm'","['COVID19', 'COVAXIN']",
2020-06-30 10:59:50,b'First potential COVID-19 Vaccine developed in India | The Indian Awaaz - https://t.co/LJz0ZyMGtq  #COVID19 #coronavirus https://t.co/rRCWmSSnSD',"['COVID19', 'coronavirus']",
2020-06-30 10:58:10,"b""India's first COVID-19 vaccine COVAXIN: Here is everything you want to know https://t.co/sDkJD5Tyag""",[],
2020-06-30 10:56:18,"b""COVID-19 Update: Bharat Biotech Develops India's First Coronavirus Vaccine, COVAXIN https://t.co/NZD1D2s7S4""",[],
2020-06-30 10:56:03,"b'At the meeting, the current status of vaccine development efforts were also reviewed and PM Modi highlighted India\xe2\x80\x99s commitment to play an enabling role in the vaccination efforts against COVID-19, the PMO said  https://t.co/0W2mqsr0pJ'",[],
2020-06-30 10:54:59,"b""Bharat Biotech develops India's first vaccine candidate for Covid-19 - Window To News | @scoopit https://t.co/roppMnSSSI""",[],
2020-06-30 10:50:48,"b""@deep_anchor Hello, you can read it here: @Neurophysik: India\xe2\x80\x99s 'first' indigenous COVID-19 vaccine COVAXIN, developed by @BharatBiotech with @ICMRDELHI &amp; NIV \xe2\x80\xa6 https://t.co/6uvIIjBZ6B Talk to you soon. \xf0\x9f\xa4\x96""",[],
2020-06-30 10:50:33,b'@SameenaERana I hope China makes COVID 19 Vaccine and India bans it too \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',[],
2020-06-30 10:50:18,"b'#BharatBiotech\xe2\x80\x99s COVID-19 vaccine approved for human trials, making it #India\xe2\x80\x99s first domestic candidate to get the green light from the government\xe2\x80\x99s drug regulator as cases surge in the country #COVAXIN #CoronavirusCases #Covid19Vaccine   https://t.co/TO9v7f9qfp'","['BharatBiotech', 'India', 'COVAXIN', 'CoronavirusCases', 'Covid19Vaccine']",
2020-06-30 10:48:31,"b""#India's first #Covid19 #vaccine candidate approved for human trials https://t.co/Z7FzFIcvM4""","['India', 'Covid19', 'vaccine']",
2020-06-30 10:46:01,b'Health Workers First In Line For COVID-19 Vaccine: Sources https://t.co/l4z30ubYpn',[],
2020-06-30 10:44:32,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials.   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/bJfERex6zE https://t.co/M4brzkJsVU""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 10:43:52,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by  @BharatBiotech successfully enters human trials.  Hope, everything turns under control soon \xf0\x9f\x98\x8a https://t.co/0wAlu9Cui4""",[],
2020-06-30 10:42:50,b'DCGI approves India\xe2\x80\x99s first Covid-19 vaccine for human trials #DCGI #Corona #Vaccine #COVAXINE #HumanTrials   https://t.co/uUK3BjUQ7u via @Channeliam',"['DCGI', 'Corona', 'Vaccine', 'COVAXINE', 'HumanTrials']",
2020-06-30 10:41:31,"b""India's 1st vaccine gets nod for trials https://t.co/ZR3hUJqd35""",[],
2020-06-30 10:37:30,"b""COVID-19 VACCINE OF INDIA 'COVAXIN' APPROVED BY DCGI FOR HUMAN CLINICAL TRIALS  Read more visit: https://t.co/9OHESRG2mu  Follow us for more updates. https://t.co/rNnCx2VtaW""",[],
2020-06-30 10:34:42,"b""#India's first Covid-19 vaccine candidate approved for human trials  Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk""","['India', 'coronavirus']",
2020-06-30 10:34:37,"b'#Coronavirus #Live #Updates: We never said #Coronil can cure or control #COVID19, says #Patanjali CEO #AcharyaBalkrishna https://t.co/fTFgkET4at'","['Coronavirus', 'Live', 'Updates', 'Coronil', 'COVID19', 'Patanjali', 'AcharyaBalkrishna']",
2020-06-30 10:34:37,"b""INDIA'S FIRST COVID19 VACCINE GETS APPROVAL FOR HUMAN TRAILS  The country's 'first' indigenous COVID-19 vaccine COVAXIN, developed by Bharat Biotech in collaboration with ICMR and NIV, has got the nod for human\xe2\x80\xa6 https://t.co/EGalbjA8SU""",[],"Place(_api=<tweepy.api.API object at 0x7f4ff8968748>, id='404494447ad0eb09', url='https://api.twitter.com/1.1/geo/id/404494447ad0eb09.json', place_type='city', name='Bhubaneshwar', full_name='Bhubaneshwar, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4ff8968748>, type='Polygon', coordinates=[[[85.624118, 20.064307], [86.082706, 20.064307], [86.082706, 20.43391], [85.624118, 20.43391]]]), attributes={})"
2020-06-30 10:32:26,b'Predicting that the next blatant lie will be that a COVID-19 vaccine is just round the corner: https://t.co/9JBmnGYCkw',[],
2020-06-30 10:32:06,"b'Another Good News today. India will start 1st time COVID-19 vaccine trial. Proud to be an Indian. Approved by ICMR. It is trial only.  Thanks to all doctors, Scientists. \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f  Source: DD NEWS @ICMRDELHI @narendramodi @ICAICMA @CMAPappan @iamsanketpandit @tanmay_bhaumik https://t.co/l5U42095g3'",[],
2020-06-30 10:29:58,"b""COVAXIN, India's First COVID-19 Vaccine Candidate, Set For Phase I, II Human Clinical Trials https://t.co/BKbAxVIv2b #covid19""",['covid19'],
2020-06-30 10:28:21,"b""Positive Vibes \xe2\x99\xa5\xef\xb8\x8f\xe2\x80\x94  COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials. #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia\xe2\x80\xa6 https://t.co/kO9bPpRw5k""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia']",
2020-06-30 10:25:33,"b""#Sagarmediainc India's drug regulatory authority gave Bharat Biotech's COVID-19 vaccine for human trials,first domestic candidate from the country as the number of COVID-19 cases in India crossed 565,000.  Bharat Biotech\xe2\x80\x99s COVID-19 vaccine has been approved for human trials. https://t.co/cgFfpSMbEZ""",['Sagarmediainc'],
2020-06-30 10:25:07,b'India is the first country makes Corona virus vaccine #Covid_19 #NarendraModi #TikTok #ChineseAppBlocked',"['Covid_19', 'NarendraModi', 'TikTok', 'ChineseAppBlocked']",
2020-06-30 10:24:37,"b""These SOB's know whats coming next, why haven't they gotten Covid 19 and they are involved in China , F*n Traitors, why are they not arrested for Genocide in India, Africa, Asia, with their killing vaccine. https://t.co/IoKnKFcUUX""",[],
2020-06-30 10:24:02,"b'PM @narendramodi chairs #COVID19 meet; reviews vaccine preparation, planning  #COVID19India #COVID #coronavirus   https://t.co/XxmwW8Xh6E'","['COVID19', 'COVID19India', 'COVID', 'coronavirus']",
2020-06-30 10:20:29,b'PM Chairs Meeting To Review Planning And Preparations For Vaccination Against Covid-19 As India\xe2\x80\x99s First Vaccine Set For Human Trails  https://t.co/SRRHC45fsg',[],
2020-06-30 10:18:59,b'Now bharat shaying\xf0\x9f\x91\x89 go corona #CoronaUpdates Covaxin \xe2\x80\x94 India\xe2\x80\x99s first Covid-19 vaccine by Bharat Biotech gets DCGI nod for human trials https://t.co/pFePOE5jdG via @ThePrintIndia',['CoronaUpdates'],
2020-06-30 10:18:16,b'PM Modi Addresses Nation on Covid-19 Vaccine LIVE | V6 News  #PMModi #India #CoronaVaccine',"['PMModi', 'India', 'CoronaVaccine']",
2020-06-30 10:17:10,b'India\xe2\x80\x99s First COVID-19 Vaccine Gets DGCI Nod for Human Clinical Trials.',[],
2020-06-30 10:16:31,"b""India's first COVID-19 vaccine approved for human trials https://t.co/nz4hUnPNoL""",[],
2020-06-30 10:14:05,"b""Drug Controller General of India gives approval for human clinical trials of #COVAXIN, India's 1st indigenous #Covid_19 vaccine.  The vaccine has been developed by Hyderabad-based @BharatBiotech, in association with @ICMRDELHI and @icmr_niv Pune.   #COVAXIN  #IndiaFightsCorona https://t.co/BHnCaf4FxU""","['COVAXIN', 'Covid_19', 'COVAXIN', 'IndiaFightsCorona']","Place(_api=<tweepy.api.API object at 0x7f4ff8968748>, id='2a3a6daaec3b0848', url='https://api.twitter.com/1.1/geo/id/2a3a6daaec3b0848.json', place_type='city', name='Sholinganallur', full_name='Sholinganallur, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4ff8968748>, type='Polygon', coordinates=[[[80.056161, 12.850328], [80.268192, 12.850328], [80.268192, 13.028593], [80.056161, 13.028593]]]), attributes={})"
2020-06-30 10:11:49,b'The current status of vaccine development efforts were also reviewed at the meeting. Prime Minister highlighted India\xe2\x80\x99s commitment to play an enabling role in the vaccination efforts against Covid-19.',[],
2020-06-30 10:11:39,b'-The Indian based Bharat Biotech company announced that it has developed first indigenous Covid-19 vaccine.  -The company got nod for human clinical trials   -The vaccine name is COVAXIN  #India #Covid19 #COVAXIN https://t.co/myX5w5Rd2b',"['India', 'Covid19', 'COVAXIN']",
2020-06-30 10:11:05,"b""India's first COVID-19 vaccine candidate 'COVAXIN' gets DCGI approval for human clinical trials.. Fingers crossed \xf0\x9f\xa4\x90\xf0\x9f\x87\xae\xf0\x9f\x87\xb3  https://t.co/77NTqK74oS https://t.co/HUshSTS0tA""",[],
2020-06-30 10:10:59,"b'Prime Minister Narendra Modi today chaired a high-level meeting to review the planning and preparations for vaccination against Covid-19, as and when the vaccine is available.'",[],
2020-06-30 10:10:20,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by @BharatBiotech  in coordination with @ICMRDELHI and NIV (Pune)  successfully enters human trials.   #COVAXIN #IndiaFightsCorona https://t.co/X80kor7ivt""","['COVAXIN', 'IndiaFightsCorona']",
2020-06-30 10:10:07,b'Bharat Biotech to Initiate Clinical Trials Evaluating Covaxin (India\xe2\x80\x99s First COVID-19 Vaccine) in July 2020 @BharatBiotech  https://t.co/vDiDLPotj1 https://t.co/DC9yZDVdJV',[],
2020-06-30 10:10:01,b'Covaxin \xe2\x80\x94 India\xe2\x80\x99s first Covid-19 vaccine by Bharat Biotech gets DCGI nod for human trials https://t.co/z8IMrbqtBW via @ThePrintIndia',[],
2020-06-30 10:08:54,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials. #COVAXIN  #IndiaFirstCovidVaccine https://t.co/8bzVLvoNhQ""","['COVAXIN', 'IndiaFirstCovidVaccine']",
2020-06-30 10:06:56,"b""COVAXIN: India's first COVID-19 vaccine developed by Bharat Biotech gets nod for human trials https://t.co/ALqCYbuKIR""",[],
2020-06-30 10:06:47,b'@timesofindia @narendramodi Can he says india has made vaccine for Covid 19',[],
2020-06-30 10:05:17,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials. @BharatBiotech   @ICMRDELHI  @DBTIndia @icmr_niv   #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/QCHm1ZN63k""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 10:04:33,"b""India's first COVID-19 vaccine candidate cleared for human trials https://t.co/2eUNOSimfM""",[],"Place(_api=<tweepy.api.API object at 0x7f4ff8968748>, id='3ad0f706b3fa62a8', url='https://api.twitter.com/1.1/geo/id/3ad0f706b3fa62a8.json', place_type='city', name='Palo Alto', full_name='Palo Alto, CA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7f4ff8968748>, type='Polygon', coordinates=[[[-122.190523, 37.362824], [-122.097537, 37.362824], [-122.097537, 37.465918], [-122.190523, 37.465918]]]), attributes={})"
2020-06-30 10:04:00,"b""India's first #COVID19 vaccine #COVAXIN developed by Bharat Biotech gets a nod from DGCI for human trials.   #IndiaFightsCoronavirus #CoronaCrisis #CoronaVaccine  Watch: https://t.co/ogblENxyat https://t.co/Bvlshmlp5F""","['COVID19', 'COVAXIN', 'IndiaFightsCoronavirus', 'CoronaCrisis', 'CoronaVaccine']",
2020-06-30 10:03:01,"b""COVAXIN\xe2\x84\xa2, India's 1st indigenous Covid-19 vaccine, developed by Bharat Biotech successfully enters human trials. #BharatBiotech #COVAXIN #covid19 #Collaboration #Indiafightscorona #makeinindia #ICMR #coronavirusvaccine https://t.co/Ianx5Sn2Oq""","['BharatBiotech', 'COVAXIN', 'covid19', 'Collaboration', 'Indiafightscorona', 'makeinindia', 'ICMR', 'coronavirusvaccine']",
2020-06-30 10:02:08,"b'In a recent breakthrough, India has finally developed its first indigenous COVID-19 vaccine named COAXING. A Hyderabad-based company called Bharat Biotech has achieved this success in collaboration with the Indian\xe2\x80\xa6 https://t.co/Skuwr5Rk8V'",[],
